iter,proj_loss_train,proj_psnr_val,global_psnr,voxel_mean,voxel_std,voxel_p1,voxel_p50,voxel_p99,num_gaussians,density_mean,density_std,scale_mean,scale_std,densify_added,prune_removed,proj_minus_voxel_psnr,gaussian_delta
19900,0.0012292406754568,51.533118047575584,12.951051028779792,0.2613250017166137,0.1665114313364029,0.0654614120721817,0.1875318884849548,0.7031517028808594,111942,0.0382630936801433,0.034877847880125,0.0428234674036502,0.0334017500281333,0,0,38.58206701879579,0
20000,0.0009254534961655,51.6877257837087,12.948415636766576,0.2614480853080749,0.1665802299976349,0.0656336322426796,0.1875824928283691,0.7037925124168396,111942,0.0383092388510704,0.0349600166082382,0.0428329296410083,0.0334336161613464,0,0,38.739310146942124,0
20100,0.0011595819378271,51.76153406169082,12.951236801443734,0.2614256143569946,0.1664455085992813,0.0654978603124618,0.1876469254493713,0.7028448581695557,111942,0.0383328571915626,0.0350072905421257,0.0428386591374874,0.0334619991481304,0,0,38.81029726024708,0
20200,0.0010321128647774,51.46532362052402,12.948962750323329,0.261398434638977,0.1665615886449813,0.0655266270041465,0.1875472664833068,0.7037888169288635,111942,0.0383703708648681,0.0350800119340419,0.0428443141281604,0.0334917940199375,0,0,38.516360870200685,0
20300,0.0010563754476606,51.75079865895758,12.949564814394192,0.2613950371742248,0.1664832532405853,0.0654137358069419,0.1876603215932846,0.7030918598175049,111942,0.0383960902690887,0.0351240970194339,0.042851410806179,0.0335220135748386,0,0,38.801233844563384,0
20400,0.0011006930144503,51.58453985727142,12.951021982569612,0.2613731920719147,0.1665176004171371,0.0653816685080528,0.1876102685928344,0.7030621767044067,111942,0.0384269617497921,0.0351827479898929,0.0428541377186775,0.0335465520620346,0,0,38.63351787470181,0
20500,0.0009645732934586,51.72001736608432,12.94659040307208,0.2614542841911316,0.1666148900985717,0.0655579641461372,0.1876647174358368,0.7037044763565063,111942,0.0384563170373439,0.0352324694395065,0.0428621433675289,0.0335757806897163,0,0,38.77342696301224,0
20600,0.0010107748676091,51.72508317659874,12.94903931981747,0.2614514827728271,0.1665529012680053,0.065506063401699,0.1876641362905502,0.7033463716506958,111942,0.0384872965514659,0.0352868475019931,0.042867511510849,0.0336016118526458,0,0,38.77604385678127,0
20700,0.0012091663666069,51.55508487263649,12.951414282407532,0.2614628076553345,0.1665071696043014,0.0656054392457008,0.1876978278160095,0.703667163848877,111942,0.03851780295372,0.0353432148694992,0.0428751036524772,0.0336333774030208,0,0,38.60367059022896,0
20800,0.0011164577445015,51.81759750416986,12.950721317829217,0.261441022157669,0.1664934605360031,0.0654503926634788,0.1876848042011261,0.7031641006469727,111942,0.0385513566434383,0.0354124084115028,0.0428785569965839,0.0336572416126728,0,0,38.86687618634065,0
20900,0.0011146512115374,51.5862053566125,12.948693172639416,0.2614326477050781,0.1666023731231689,0.0655065178871154,0.1876258701086044,0.7035408020019531,111942,0.0385840833187103,0.0354688465595245,0.0428859330713748,0.0336875990033149,0,0,38.63751218397309,0
21000,0.0010493299923837,51.73414012056141,12.947816921499196,0.2613976001739502,0.1665915846824646,0.0655469372868537,0.1876337528228759,0.7044034600257874,111942,0.0386115685105323,0.0355233512818813,0.0428911410272121,0.0337148271501064,0,0,38.78632319906222,0
21100,0.0010379188461229,51.54044031090501,12.949502594049244,0.2614758610725403,0.1666401475667953,0.0653050765395164,0.1876862049102783,0.7034963965415955,111942,0.0386421531438827,0.0355708785355091,0.0428977310657501,0.0337406434118747,0,0,38.59093771685577,0
21200,0.0009123506024479,51.61710535170706,12.949229473233643,0.2614257335662842,0.1665355265140533,0.0652247965335846,0.1876892447471618,0.7030367851257324,111942,0.0386661887168884,0.0356109999120235,0.0429014004766941,0.0337659753859043,0,0,38.66787587847342,0
21300,0.0009397210669703,51.603589203002485,12.94738986498695,0.2614444196224212,0.1666121184825897,0.0652749463915824,0.1876415014266967,0.7034174799919128,111942,0.0387042611837387,0.0356840267777442,0.0429077073931694,0.0337937697768211,0,0,38.65619933801553,0
21400,0.0010122567182406,51.83552088466101,12.948619161339128,0.2614354789257049,0.1665169447660446,0.065240778028965,0.1877043545246124,0.7037384510040283,111942,0.038731075823307,0.0357381887733936,0.0429129339754581,0.033820416778326,0,0,38.886901723321884,0
21500,0.0010983754182234,51.76479737197422,12.94843828558122,0.2614756822586059,0.1666010320186615,0.0653293207287788,0.1877092719078064,0.7035787105560303,111942,0.0387682914733886,0.0358074083924293,0.0429177694022655,0.0338421575725078,0,0,38.816359086393,0
21600,0.0010104402899742,51.798844202444194,12.94903293897473,0.2614591121673584,0.1665492951869964,0.0654468536376953,0.1876638531684875,0.7034075260162354,111942,0.0387981943786144,0.0358649529516696,0.0429224707186222,0.0338659398257732,0,0,38.84981126346946,0
21700,0.0009899536380544,51.74939274718177,12.949235854365146,0.261465460062027,0.166584312915802,0.0653931200504303,0.1876197457313537,0.703560471534729,111942,0.0388259217143058,0.0359204560518264,0.0429283045232296,0.0338934548199176,0,0,38.80015689281663,0
21800,0.0011323324870318,51.71107101524812,12.949530034706884,0.2614128887653351,0.166531503200531,0.0653579458594322,0.1876685321331024,0.7031282186508179,111942,0.0388572476804256,0.0359760783612728,0.0429328121244907,0.0339222066104412,0,0,38.76154098054124,0
21900,0.0009306643623858,51.75790985079189,12.94614146784926,0.2614604830741882,0.1666614562273025,0.0651341900229454,0.1876802742481231,0.7039788365364075,111942,0.0388905555009841,0.0360345616936683,0.0429387278854846,0.033947829157114,0,0,38.81176838294263,0
22000,0.0010054677259176,51.80278121279304,12.94640833638998,0.261378139257431,0.1666483730077743,0.0652756169438362,0.18758125603199,0.7041110992431641,111942,0.0389166213572025,0.0360834039747715,0.0429415628314018,0.0339697115123271,0,0,38.856372876403064,0
22100,0.0010046917013823,51.65428551238746,12.946078977705133,0.2614432573318481,0.1666331589221954,0.0651749894022941,0.1876720190048217,0.7034341096878052,111942,0.0389424711465835,0.0361337065696716,0.0429478138685226,0.0339933186769485,0,0,38.708206534682326,0
22200,0.0009287461871281,51.79863442174316,12.948473056526517,0.261424571275711,0.1665559709072113,0.0653462335467338,0.1876415908336639,0.703932523727417,111942,0.0389729253947734,0.0361900106072425,0.0429530441761016,0.0340173728764057,0,0,38.85016136521664,0
22300,0.0009846966713666,51.81202100687958,12.94526891900274,0.2614361047744751,0.1666512787342071,0.0653170123696327,0.1876216828823089,0.7038589715957642,111942,0.0390014164149761,0.036241628229618,0.0429576225578784,0.034039631485939,0,0,38.86675208787685,0
22400,0.0010021072812378,51.80000535154078,12.946558198077046,0.2614379227161407,0.1666088104248047,0.0651946663856506,0.1876533925533294,0.7033714056015015,111942,0.0390300489962101,0.0362910367548465,0.0429617688059806,0.0340597443282604,0,0,38.85344715346373,0
22500,0.00099206820596,51.96904877334153,12.948942012984318,0.2614060044288635,0.1665772348642349,0.0651201158761978,0.1876525729894638,0.7037033438682556,111942,0.039061289280653,0.0363518260419368,0.0429648645222187,0.03408083319664,0,0,39.02010676035721,0
22600,0.0009228768176399,51.88608467746563,12.946778217156943,0.2614549398422241,0.1666610687971115,0.0649342611432075,0.1876609623432159,0.7037069797515869,111942,0.039088238030672,0.0363987013697624,0.0429699756205081,0.034102626144886,0,0,38.939306460308686,0
22700,0.0010646498994901,51.77732027491744,12.94617749573895,0.2614282369613647,0.1666506230831146,0.0650266110897064,0.1876387894153595,0.7036182880401611,111942,0.0391185395419597,0.0364534109830856,0.0429751835763454,0.0341279655694961,0,0,38.83114277917849,0
22800,0.0008911681361496,51.980614050848295,12.94687069227109,0.2614508867263794,0.1666182577610016,0.0651971623301506,0.1876654475927353,0.703681230545044,111942,0.0391421616077423,0.0364968366920948,0.0429808124899864,0.0341509357094764,0,0,39.033743358577205,0
22900,0.0009924949845299,51.80847463548191,12.946943079337816,0.2614767253398895,0.1666192412376403,0.0651962235569953,0.1877019107341766,0.7031576633453369,111942,0.0391664914786815,0.0365386083722114,0.042985837906599,0.0341707691550254,0,0,38.861531556144094,0
23000,0.0009945874335244,51.86532549382442,12.947493196692086,0.2614368200302124,0.1666266918182373,0.0651815086603164,0.1876357793807983,0.7037702798843384,111942,0.0391939990222454,0.0365981347858905,0.0429905876517295,0.0341943129897117,0,0,38.917832297132335,0
23100,0.0010070293210446,51.68319284636945,12.94984625293547,0.2613770365715027,0.1665552258491516,0.0650347545742988,0.1876367628574371,0.703760027885437,111942,0.0392089560627937,0.0366234220564365,0.0429937802255153,0.034214437007904,0,0,38.73334659343398,0
23200,0.0009132820414379,51.88326878683422,12.948089953493344,0.2614743113517761,0.1666069030761718,0.0649836659431457,0.1877276301383972,0.703076958656311,111942,0.0392408594489097,0.036682654172182,0.0430002957582473,0.03423423320055,0,0,38.93517883334088,0
23300,0.0009965423960238,51.6247345531416,12.945045151379864,0.2615003287792206,0.1666790097951889,0.0649201199412345,0.1876858174800872,0.7040523290634155,111942,0.0392697788774967,0.0367380082607269,0.0430055558681488,0.0342551209032535,0,0,38.679689401761735,0
23400,0.0010211105691269,51.80351309975299,12.948036366421023,0.2614585757255554,0.1665977388620376,0.0650353580713272,0.1876867115497589,0.7036707401275635,111942,0.0392986461520195,0.0367893502116203,0.0430103167891502,0.0342802181839942,0,0,38.85547673333197,0
23500,0.0009400839917361,51.93790037820917,12.94891393797543,0.2614258527755737,0.1665482521057129,0.0649261251091957,0.1876936256885528,0.703012228012085,111942,0.039323978126049,0.036844652146101,0.0430120304226875,0.0342977419495582,0,0,38.988986440233745,0
23600,0.001235379721038,51.97376002394233,12.945730515990537,0.2614550590515136,0.1666639298200607,0.0650860294699668,0.1876451075077057,0.7041151523590088,111942,0.0393534749746322,0.0368935279548168,0.043016642332077,0.0343175008893013,0,0,39.0280295079518,0
23700,0.0010546795092523,52.03438189024222,12.94714621600826,0.2614383697509765,0.1666203588247299,0.0649621337652206,0.1876685619354248,0.7036038637161255,111942,0.0393776223063468,0.0369392484426498,0.0430208221077919,0.0343386232852935,0,0,39.087235674233966,0
23800,0.0008667828515172,51.85191461718317,12.947139200140665,0.2614291906356811,0.1666309088468551,0.0649576857686042,0.1877010017633438,0.7038910984992981,111942,0.0394013002514839,0.036985445767641,0.0430249720811843,0.0343576408922672,0,0,38.9047754170425,0
23900,0.0009953717235475,51.96363300203149,12.94857226690076,0.2614318430423736,0.1665865927934646,0.0649841949343681,0.1876928210258484,0.7036553621292114,111942,0.0394263118505477,0.0370421670377254,0.0430291518568992,0.0343777537345886,0,0,39.01506073513073,0
24000,0.0010158831719309,51.92935951642756,12.948453278523491,0.2614358067512512,0.1666091680526733,0.0649494156241417,0.1877005994319915,0.7040051221847534,111942,0.0394503362476825,0.0370836779475212,0.043032806366682,0.0343966111540794,0,0,38.980906237904065,0
24100,0.0009218559134751,51.909688197508245,12.948400005963387,0.2614234983921051,0.1665068119764328,0.0648983940482139,0.1877645254135131,0.7032825946807861,111942,0.0394748523831367,0.0371332727372646,0.0430366285145282,0.034416064620018,0,0,38.96128819154486,0
24200,0.0010927154216915,51.99925930142956,12.947067128702512,0.2614861726760864,0.1665879040956497,0.0650250017642974,0.1877559125423431,0.7037522196769714,111942,0.0395099148154258,0.0371980629861354,0.0430427640676498,0.0344374030828475,0,0,39.05219217272705,0
24300,0.0010070602875202,51.85938073198752,12.947276968341848,0.2614472508430481,0.1666376590728759,0.0648693069815635,0.1876939982175827,0.703748881816864,111942,0.0395324416458606,0.0372412577271461,0.0430451668798923,0.0344529524445533,0,0,38.912103763645675,0
24400,0.0011671651154756,51.7698525861638,12.947745476708056,0.2614586651325226,0.1665801703929901,0.0649169981479644,0.1877523511648178,0.7036532759666443,111942,0.0395520031452178,0.0372727215290069,0.0430497638881206,0.0344738699495792,0,0,38.82210710945574,0
24500,0.0010111217852681,51.91219938843443,12.946374538511378,0.261502742767334,0.1667063683271408,0.0649782121181488,0.1877122372388839,0.7041077613830566,111942,0.0395817011594772,0.0373283736407756,0.0430549047887325,0.0344951823353767,0,0,38.96582484992305,0
24600,0.0009740125387907,51.96386942766434,12.945735935583578,0.2614635229110718,0.1666475236415863,0.0647930353879928,0.1877342760562896,0.7034487724304199,111942,0.039596639573574,0.0373525843024253,0.0430580452084541,0.0345128923654556,0,0,39.018133492080764,0
24700,0.0009259300422854,51.97320045551909,12.946062717661988,0.2614616155624389,0.1666354238986969,0.0648458302021026,0.1877590864896774,0.7037982940673828,111942,0.0396236404776573,0.0374041683971881,0.043062575161457,0.0345322154462337,0,0,39.0271377378571,0
24800,0.0008939827093854,51.78314386342612,12.946440221422232,0.2614777684211731,0.1666502356529235,0.0649071037769317,0.187723308801651,0.7041547894477844,111942,0.0396516658365726,0.0374549031257629,0.0430668033659458,0.0345512554049491,0,0,38.83670364200388,0
24900,0.0009124189964495,51.97875702531388,12.944902035398464,0.2614766955375671,0.1666632294654846,0.0647934228181839,0.1877347081899643,0.7038804888725281,111942,0.0396734066307544,0.0374980419874191,0.0430687367916107,0.0345652289688587,0,0,39.03385498991542,0
25000,0.0010236973175778,51.885981113014495,12.947116239198689,0.2614352107048034,0.1665984243154525,0.0647330060601234,0.1877768039703369,0.7035208940505981,111942,0.0396885946393013,0.037527211010456,0.0430725999176502,0.0345828160643577,0,0,38.9388648738158,0
25100,0.0010037486208602,51.9974847979112,12.94555773015735,0.2614730596542358,0.1666377633810043,0.0647044852375984,0.1877848953008651,0.7037954330444336,111942,0.0397081188857555,0.0375633910298347,0.0430778749287128,0.0346002802252769,0,0,39.05192706775385,0
25200,0.0009551483672112,51.89534492033364,12.94906133379689,0.261410653591156,0.1665752530097961,0.0647086203098297,0.1877443492412567,0.7036359906196594,111942,0.039727047085762,0.0375911146402359,0.0430798940360546,0.0346172973513603,0,0,38.94628358653675,0
25300,0.0009745466522872,51.94124917134791,12.946276334847116,0.2614511251449585,0.1666252613067627,0.0648484304547309,0.1877573430538177,0.7034552097320557,111942,0.0397534035146236,0.0376430302858352,0.0430859290063381,0.0346367470920085,0,0,38.99497283650079,0
25400,0.001017594942823,52.001454915255145,12.946641102508572,0.2614460587501526,0.1666514873504638,0.0648151785135269,0.1877270638942718,0.7039510011672974,111942,0.0397770442068576,0.0376861430704593,0.0430881716310977,0.0346512906253337,0,0,39.05481381274657,0
25500,0.000901247432921,52.01411504619979,12.947560172258616,0.2615107893943786,0.166610911488533,0.0649051666259765,0.1878348588943481,0.7035712003707886,111942,0.0398023091256618,0.0377362444996833,0.0430949442088604,0.0346720181405544,0,0,39.06655487394117,0
25600,0.0009254546021111,52.058419294489646,12.947712944201534,0.2614133656024933,0.1666092574596405,0.0647974014282226,0.1877129971981048,0.7039248943328857,111942,0.0398213118314743,0.0377721115946769,0.0430952422320842,0.0346874520182609,0,0,39.11070635028811,0
25700,0.0009747278527356,51.92396037977923,12.945565381045096,0.2614620327949524,0.1666216999292373,0.0646985247731208,0.1878009140491485,0.7042145729064941,111942,0.0398443602025508,0.0378192663192749,0.043100032955408,0.0347037352621555,0,0,38.97839499873413,0
25800,0.0008823914686217,51.99465724932699,12.94870720940762,0.2614717781543731,0.1665630787611007,0.0646584406495094,0.1878160238265991,0.7035583853721619,111942,0.0398680567741394,0.0378571860492229,0.0431039184331893,0.0347204096615314,0,0,39.04595003991937,0
25900,0.0009894482791423,51.97637236614716,12.947667016371906,0.2614632844924927,0.1665931046009063,0.0646450296044349,0.187770128250122,0.7032941579818726,111942,0.0398891568183898,0.0378978885710239,0.0431068018078804,0.0347362011671066,0,0,39.02870534977525,0
26000,0.0009681974770501,51.91778047798837,12.947171728349602,0.2614707350730896,0.166629672050476,0.0645627975463867,0.1877898275852203,0.7035244703292847,111942,0.0399138107895851,0.0379449389874935,0.043110616505146,0.0347534529864788,0,0,38.97060874963877,0
26100,0.0008533674990758,52.09392290689733,12.945916698826183,0.2614752650260925,0.166631817817688,0.0646794289350509,0.1877774000167846,0.7043296098709106,111942,0.0399353168904781,0.0379845984280109,0.0431146100163459,0.0347713343799114,0,0,39.14800620807115,0
26200,0.0009717831853777,52.14368778692869,12.947261341636322,0.2614721953868866,0.1666412204504013,0.0646994113922119,0.1877890527248382,0.7042474150657654,111942,0.0399573482573032,0.0380327180027961,0.0431176349520683,0.0347881726920604,0,0,39.19642644529237,0
26300,0.0008957394165918,52.07853968898398,12.946944354891665,0.2614714503288269,0.1666447669267654,0.0646611526608467,0.1877583861351013,0.7039817571640015,111942,0.0399775616824626,0.0380590073764324,0.0431218408048152,0.0348063744604587,0,0,39.13159533409232,0
26400,0.0009406380122527,52.02093151812621,12.946191843211864,0.2614856362342834,0.166628211736679,0.0647356882691383,0.1878160238265991,0.7041243314743042,111942,0.0400003492832183,0.0381045751273632,0.0431246869266033,0.0348203480243682,0,0,39.07473967491435,0
26500,0.0009738132357597,52.015407142504,12.94646636732336,0.2614774405956268,0.1666536480188369,0.0645708888769149,0.1877851486206054,0.7041606903076172,111942,0.0400206074118614,0.0381411090493202,0.043128315359354,0.0348359011113643,0,0,39.06894077518064,0
26600,0.0011345378588885,51.98697655399372,12.946976243859512,0.2614191770553589,0.166630208492279,0.0644877478480339,0.1877502202987671,0.7040152549743652,111942,0.0400411747395992,0.0381844080984592,0.0431297272443771,0.0348515845835208,0,0,39.04000031013421,0
26700,0.0009172599529847,52.00650720446493,12.947919306485494,0.2614212334156036,0.1666038185358047,0.064535267651081,0.1877447962760925,0.7036572694778442,111942,0.0400598645210266,0.0382219478487968,0.0431330651044845,0.0348676145076751,0,0,39.058587897979436,0
26800,0.000882864696905,52.05947162184447,12.94535626163065,0.2614684402942657,0.1666486412286758,0.0645164549350738,0.1877832114696502,0.7043002247810364,111942,0.0400873236358165,0.0382680147886276,0.0431385226547718,0.0348859056830406,0,0,39.11411536021382,0
26900,0.0011805114336311,52.13289078673451,12.946264537803083,0.2614824771881103,0.1666587889194488,0.0646368712186813,0.1877903789281845,0.7038495540618896,111942,0.0401074923574924,0.0383034534752368,0.0431417040526866,0.0349018201231956,0,0,39.186626248931425,0
27000,0.0011468222364783,51.9903976691721,12.944252494744116,0.2614877820014953,0.1666691303253173,0.0646531358361244,0.1877979636192321,0.7038592100143433,111942,0.0401273220777511,0.0383419245481491,0.0431457608938217,0.03491722792387,0,0,39.04614517442798,0
27100,0.0008566451142542,52.0448132141687,12.946910233955371,0.2614787220954895,0.1666425168514251,0.0645808577537536,0.1877834200859069,0.7038458585739136,111942,0.0401510223746299,0.0383859016001224,0.043148785829544,0.0349329076707363,0,0,39.09790298021333,0
27200,0.000952209229581,52.15155641618311,12.945025388981508,0.2614402174949646,0.1667030900716781,0.0646169781684875,0.1877325624227523,0.7045115232467651,111942,0.0401637479662895,0.0384166091680526,0.0431520566344261,0.0349490903317928,0,0,39.206531027201606,0
27300,0.0009511093376204,52.13229538490084,12.947238698958692,0.2615256905555725,0.1666587889194488,0.0646365657448768,0.1878472417593002,0.7044655084609985,111942,0.0401872992515563,0.0384553894400596,0.0431567728519439,0.0349632613360881,0,0,39.18505668594215,0
27400,0.0010235150111839,52.06055213553672,12.945622125549896,0.2614731192588806,0.1666625589132309,0.0645600035786628,0.1878203302621841,0.7039287090301514,111942,0.0402063354849815,0.0384972915053367,0.043157622218132,0.0349760763347148,0,0,39.11493000998682,0
27500,0.0009463168098591,52.14624253524134,12.94310504036012,0.2615314424037933,0.1667561084032058,0.0644791945815086,0.1878193616867065,0.7045941948890686,111942,0.0402278378605842,0.03853240609169,0.0431618764996528,0.0349911414086818,0,0,39.20313749488122,0
27600,0.0009534419514238,52.11219039410564,12.94529760799336,0.2614909410476684,0.1666783094406128,0.0644207373261451,0.1878300607204437,0.704149603843689,111942,0.040245983749628,0.038568876683712,0.0431645065546035,0.035005398094654,0,0,39.16689278611228,0
27700,0.0011627119965851,52.1450634662458,12.947640544301873,0.2614345848560333,0.1666349619626999,0.064481683075428,0.1878081858158111,0.7038592100143433,111942,0.0402608923614025,0.0385974198579788,0.0431653149425983,0.0350183583796024,0,0,39.197422921943925,0
27800,0.0008845722186379,52.12553665716964,12.946609853729312,0.2614946961402893,0.1666562855243683,0.0645592436194419,0.1878129839897155,0.7043276429176331,111942,0.0402844585478305,0.0386386401951313,0.0431709103286266,0.0350342988967895,0,0,39.178926803440326,0
27900,0.0008891427423804,52.142146624736434,12.9456093739112,0.2614917457103729,0.1666818708181381,0.0643822699785232,0.1877855658531189,0.7039242386817932,111942,0.040300864726305,0.038671251386404,0.043173961341381,0.0350484736263752,0,0,39.19653725082523,0
28000,0.0009246104164049,52.14699742398683,12.945437230453225,0.2614666223526001,0.1666931211948394,0.0644003599882125,0.1877827495336532,0.7042592763900757,111942,0.0403195582330226,0.0387058146297931,0.0431770756840705,0.0350625328719615,0,0,39.20156019353361,0
28100,0.0008886635187081,52.15353704448165,12.94662228944106,0.2614764273166656,0.166604071855545,0.0644332766532898,0.187857449054718,0.7039419412612915,111942,0.040335901081562,0.0387399271130561,0.0431802757084369,0.0350760221481323,0,0,39.20691475504059,0
28200,0.000936493917834,52.11836982972813,12.94689046306823,0.2614712715148926,0.1666541993618011,0.0644311308860778,0.1878622770309448,0.7043981552124023,111942,0.0403584949672222,0.0387811176478862,0.043182972818613,0.0350899323821067,0,0,39.1714793666599,0
28300,0.0008830511942505,52.11339484140566,12.944616773736314,0.2615243792533874,0.1667431592941284,0.0644274875521659,0.1878357529640197,0.7045767307281494,111942,0.0403824411332607,0.0388257279992103,0.0431879870593547,0.0351058170199394,0,0,39.168778067669344,0
28400,0.0009126281365752,52.08012071856668,12.945810535375076,0.261479377746582,0.1666237562894821,0.0644211396574974,0.1878542304039001,0.7039238214492798,111942,0.0403931215405464,0.0388459227979183,0.0431899391114711,0.035117857158184,0,0,39.13431018319161,0
28500,0.0009137944434769,52.1788808608844,12.9451025265943,0.2614856958389282,0.166683629155159,0.064374454319477,0.1878147572278976,0.7043477296829224,111942,0.0404150187969207,0.0388902500271797,0.0431937277317047,0.0351328924298286,0,0,39.2337783342901,0
28600,0.0008488425519317,52.1851008966328,12.94394496890008,0.2615292072296142,0.1667248904705047,0.064385786652565,0.1878507137298584,0.7047704458236694,111942,0.040432833135128,0.0389224030077457,0.0431973673403263,0.0351460985839366,0,0,39.24115592773272,0
28700,0.0009540626779198,52.16802117389486,12.944741712850949,0.2614865303039551,0.1667038202285766,0.0644348636269569,0.1878000795841217,0.7044693231582642,111942,0.0404525995254516,0.0389613807201385,0.0431984588503837,0.0351596698164939,0,0,39.22327946104391,0
28800,0.000919917714782,52.21005211153032,12.946386017006692,0.2614578008651733,0.1666341423988342,0.0643088743090629,0.1878263056278228,0.7045755386352539,111942,0.0404680334031581,0.0389937721192836,0.043199248611927,0.0351688154041767,0,0,39.26366609452363,0
28900,0.0010420456528663,52.28244011354506,12.944312727744611,0.261497437953949,0.166715919971466,0.064340591430664,0.1878194510936737,0.704520583152771,111942,0.0404900424182415,0.0390362627804279,0.0432033911347389,0.0351842865347862,0,0,39.33812738580045,0
29000,0.0009294749470427,52.10162672017891,12.946209379076452,0.2614712417125702,0.1666507422924041,0.0642985552549362,0.1878434419631958,0.7044321298599243,111942,0.0405050218105316,0.0390639081597328,0.0432069785892963,0.0351986140012741,0,0,39.15541734110246,0
29100,0.0008888378506526,52.16643362645269,12.945398977278057,0.2614875137805938,0.166678324341774,0.0642972663044929,0.1878499090671539,0.7042860388755798,111942,0.0405254513025283,0.0391048416495323,0.043209258466959,0.0352106243371963,0,0,39.22103464917463,0
29200,0.000922963139601,52.16716600998233,12.94493008448426,0.2614701390266418,0.166696235537529,0.0643175691366195,0.1878051161766052,0.7047410011291504,111942,0.0405402891337871,0.0391344986855983,0.0432120487093925,0.0352224968373775,0,0,39.22223592549807,0
29300,0.000841545057483,52.18098124421277,12.945460501299612,0.2614911198616028,0.1666760295629501,0.0642718449234962,0.1878444552421569,0.7042738795280457,111942,0.040555253624916,0.0391595810651779,0.0432161800563335,0.0352366380393505,0,0,39.23552074291315,0
29400,0.0009345838916487,52.19513859184645,12.946236798933915,0.2614479064941406,0.1666183471679687,0.0642491206526756,0.1878572851419448,0.704257607460022,111942,0.0405701957643032,0.03919617831707,0.0432171709835529,0.0352469012141227,0,0,39.248901792912534,0
29500,0.0008652707329019,52.15324823665915,12.945546891422786,0.2614558637142181,0.1666933298110962,0.0642900466918945,0.1877833902835846,0.7043038606643677,111942,0.0405878089368343,0.0392279662191867,0.043219968676567,0.0352588333189487,0,0,39.207701345236366,0
29600,0.0009381450945511,52.17152426666951,12.944435108477276,0.2614926099777221,0.1666986048221588,0.0643205195665359,0.1878195255994796,0.7045725584030151,111942,0.0406091064214706,0.039266187697649,0.0432230308651924,0.0352721437811851,0,0,39.22708915819223,0
29700,0.0009013834642246,52.24348544850913,12.944125020249231,0.2615183293819427,0.1667298525571823,0.0642822757363319,0.1878497898578643,0.7046456336975098,111942,0.040627371519804,0.0392980389297008,0.043225672096014,0.0352836474776268,0,0,39.299360428259895,0
29800,0.0009664838435128,52.25097655693767,12.944611674256963,0.26150643825531,0.1666925251483917,0.0642738044261932,0.1878857165575027,0.7047779560089111,111942,0.040647018700838,0.0393342934548854,0.043228693306446,0.0352971665561199,0,0,39.30636488268071,0
29900,0.000930945854634,52.21372924116202,12.945658149131503,0.2614884972572326,0.1666700094938278,0.0642628967761993,0.1878600120544433,0.7045350074768066,111942,0.0406622067093849,0.0393610410392284,0.043230690062046,0.0353078134357929,0,0,39.26807109203052,0
30000,0.0008729841792955,52.12159798803067,12.94355557363566,0.261507511138916,0.1666981130838394,0.0642821863293647,0.1878708153963089,0.7045804262161255,111942,0.040675051510334,0.0393836684525013,0.0432345382869243,0.035320796072483,0,0,39.17804241439501,0
